PriceGasPower,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,time
8.3815,0.074,0.074,0.074,52261200.0
8.3815,0.074,0.074,0.074,52264800.0
8.3815,0.074,0.074,0.074,52268400.0
8.3815,0.074,0.074,0.074,52272000.0
8.3815,0.074,0.074,0.074,52275600.0
8.3815,0.074,0.074,0.074,52279200.0
8.3815,0.074,0.074,0.074,52282800.0
8.3815,0.074,0.074,0.074,52286400.0
8.3815,0.074,0.074,0.074,52290000.0
8.3815,0.074,0.074,0.074,52293600.0
8.3815,0.074,0.074,0.074,52297200.0
8.3815,0.074,0.074,0.074,52300800.0
8.3815,0.074,0.074,0.074,52304400.0
8.3815,0.074,0.074,0.074,52308000.0
8.3815,0.074,0.074,0.074,52311600.0
8.3815,0.074,0.074,0.074,52315200.0
8.3815,0.074,0.074,0.074,52318800.0
8.3815,0.074,0.074,0.074,52322400.0
8.3815,0.074,0.074,0.074,52326000.0
8.3815,0.074,0.074,0.074,52329600.0
8.3815,0.074,0.074,0.074,52333200.0
8.3815,0.074,0.074,0.074,52336800.0
8.3815,0.074,0.074,0.074,52340400.0
8.3815,0.074,0.074,0.074,52344000.0
8.3815,0.074,0.074,0.074,52347600.0
8.3815,0.074,0.074,0.074,52351200.0
8.3815,0.074,0.074,0.074,52354800.0
8.3815,0.074,0.074,0.074,52358400.0
8.3815,0.074,0.074,0.074,52362000.0
8.3815,0.074,0.074,0.074,52365600.0
8.3815,0.074,0.074,0.074,52369200.0
8.3815,0.074,0.074,0.074,52372800.0
8.3815,0.074,0.074,0.074,52376400.0
8.3815,0.074,0.074,0.074,52380000.0
8.3815,0.074,0.074,0.074,52383600.0
8.3815,0.074,0.074,0.074,52387200.0
8.3815,0.074,0.074,0.074,52390800.0
8.3815,0.074,0.074,0.074,52394400.0
8.3815,0.074,0.074,0.074,52398000.0
8.3815,0.074,0.074,0.074,52401600.0
8.3815,0.074,0.074,0.074,52405200.0
8.3815,0.074,0.074,0.074,52408800.0
8.3815,0.074,0.074,0.074,52412400.0
8.3815,0.074,0.074,0.074,52416000.0
8.3815,0.074,0.074,0.074,52419600.0
8.3815,0.074,0.074,0.074,52423200.0
8.3815,0.074,0.074,0.074,52426800.0
8.3815,0.074,0.074,0.074,52430400.0
8.3815,0.074,0.074,0.074,52434000.0
8.3815,0.074,0.074,0.074,52437600.0
8.3815,0.074,0.074,0.074,52441200.0
8.3815,0.074,0.074,0.074,52444800.0
8.3815,0.074,0.074,0.074,52448400.0
8.3815,0.074,0.074,0.074,52452000.0
8.3815,0.074,0.074,0.074,52455600.0
8.3815,0.074,0.074,0.074,52459200.0
8.3815,0.074,0.074,0.074,52462800.0
8.3815,0.074,0.074,0.074,52466400.0
8.3815,0.074,0.074,0.074,52470000.0
8.3815,0.074,0.074,0.074,52473600.0
8.3815,0.074,0.074,0.074,52477200.0
8.3815,0.074,0.074,0.074,52480800.0
8.3815,0.074,0.074,0.074,52484400.0
8.3815,0.074,0.074,0.074,52488000.0
8.3815,0.074,0.074,0.074,52491600.0
8.3815,0.074,0.074,0.074,52495200.0
8.3815,0.074,0.074,0.074,52498800.0
8.3815,0.074,0.074,0.074,52502400.0
8.3815,0.074,0.074,0.074,52506000.0
8.3815,0.074,0.074,0.074,52509600.0
8.3815,0.074,0.074,0.074,52513200.0
8.3815,0.074,0.074,0.074,52516800.0
8.3815,0.074,0.074,0.074,52520400.0
8.3815,0.074,0.074,0.074,52524000.0
8.3815,0.074,0.074,0.074,52527600.0
7.9514,0.074,0.074,0.074,52531200.0
7.9514,0.074,0.074,0.074,52534800.0
7.9514,0.074,0.074,0.074,52538400.0
7.9514,0.074,0.074,0.074,52542000.0
7.9514,0.074,0.074,0.074,52545600.0
7.9514,0.074,0.074,0.074,52549200.0
7.9514,0.074,0.074,0.074,52552800.0
7.9514,0.074,0.074,0.074,52556400.0
7.9514,0.074,0.074,0.074,52560000.0
7.9514,0.074,0.074,0.074,52563600.0
7.9514,0.074,0.074,0.074,52567200.0
7.9514,0.074,0.074,0.074,52570800.0
7.9514,0.074,0.074,0.074,52574400.0
7.9514,0.074,0.074,0.074,52578000.0
7.9514,0.074,0.074,0.074,52581600.0
7.9514,0.074,0.074,0.074,52585200.0
7.9514,0.074,0.074,0.074,52588800.0
7.9514,0.074,0.074,0.074,52592400.0
7.9514,0.074,0.074,0.074,52596000.0
7.9514,0.074,0.074,0.074,52599600.0
7.9514,0.074,0.074,0.074,52603200.0
7.9514,0.074,0.074,0.074,52606800.0
7.9514,0.074,0.074,0.074,52610400.0
7.9514,0.074,0.074,0.074,52614000.0
7.9514,0.074,0.074,0.074,52617600.0
7.9514,0.074,0.074,0.074,52621200.0
7.9514,0.074,0.074,0.074,52624800.0
7.9514,0.074,0.074,0.074,52628400.0
7.9514,0.074,0.074,0.074,52632000.0
7.9514,0.074,0.074,0.074,52635600.0
7.9514,0.074,0.074,0.074,52639200.0
7.9514,0.074,0.074,0.074,52642800.0
7.9514,0.074,0.074,0.074,52646400.0
7.9514,0.074,0.074,0.074,52650000.0
7.9514,0.074,0.074,0.074,52653600.0
7.9514,0.074,0.074,0.074,52657200.0
7.9514,0.074,0.074,0.074,52660800.0
7.9514,0.074,0.074,0.074,52664400.0
7.9514,0.074,0.074,0.074,52668000.0
7.9514,0.074,0.074,0.074,52671600.0
7.9514,0.074,0.074,0.074,52675200.0
7.9514,0.074,0.074,0.074,52678800.0
7.9514,0.074,0.074,0.074,52682400.0
7.9514,0.074,0.074,0.074,52686000.0
7.9514,0.074,0.074,0.074,52689600.0
7.9514,0.074,0.074,0.074,52693200.0
7.9514,0.074,0.074,0.074,52696800.0
7.9514,0.074,0.074,0.074,52700400.0
7.9514,0.074,0.074,0.074,52704000.0
7.9514,0.074,0.074,0.074,52707600.0
7.9514,0.074,0.074,0.074,52711200.0
7.9514,0.074,0.074,0.074,52714800.0
7.9514,0.074,0.074,0.074,52718400.0
7.9514,0.074,0.074,0.074,52722000.0
7.9514,0.074,0.074,0.074,52725600.0
7.9514,0.074,0.074,0.074,52729200.0
7.9514,0.074,0.074,0.074,52732800.0
7.9514,0.074,0.074,0.074,52736400.0
7.9514,0.074,0.074,0.074,52740000.0
7.9514,0.074,0.074,0.074,52743600.0
7.9514,0.074,0.074,0.074,52747200.0
7.9514,0.074,0.074,0.074,52750800.0
7.9514,0.074,0.074,0.074,52754400.0
7.9514,0.074,0.074,0.074,52758000.0
7.9514,0.074,0.074,0.074,52761600.0
7.9514,0.074,0.074,0.074,52765200.0
7.9514,0.074,0.074,0.074,52768800.0
7.9514,0.074,0.074,0.074,52772400.0
7.9514,0.074,0.074,0.074,52776000.0
7.9514,0.074,0.074,0.074,52779600.0
7.9514,0.074,0.074,0.074,52783200.0
7.9514,0.074,0.074,0.074,52786800.0
7.9514,0.074,0.074,0.074,52790400.0
7.9514,0.074,0.074,0.074,52794000.0
7.9514,0.074,0.074,0.074,52797600.0
7.9514,0.074,0.074,0.074,52801200.0
7.9514,0.074,0.074,0.074,52804800.0
7.9514,0.074,0.074,0.074,52808400.0
7.9514,0.074,0.074,0.074,52812000.0
7.9514,0.074,0.074,0.074,52815600.0
7.9514,0.074,0.074,0.074,52819200.0
7.9514,0.074,0.074,0.074,52822800.0
7.9514,0.074,0.074,0.074,52826400.0
7.9514,0.074,0.074,0.074,52830000.0
7.9514,0.074,0.074,0.074,52833600.0
7.9514,0.074,0.074,0.074,52837200.0
7.9514,0.074,0.074,0.074,52840800.0
7.9514,0.074,0.074,0.074,52844400.0
7.9514,0.074,0.074,0.074,52848000.0
7.9514,0.074,0.074,0.074,52851600.0
7.9514,0.074,0.074,0.074,52855200.0
7.9514,0.074,0.074,0.074,52858800.0
7.9514,0.074,0.074,0.074,52862400.0
7.9514,0.074,0.074,0.074,52866000.0
7.9514,0.074,0.074,0.074,52869600.0
7.9514,0.074,0.074,0.074,52873200.0
7.9514,0.074,0.074,0.074,52876800.0
7.9514,0.074,0.074,0.074,52880400.0
7.9514,0.074,0.074,0.074,52884000.0
7.9514,0.074,0.074,0.074,52887600.0
7.9514,0.074,0.074,0.074,52891200.0
7.9514,0.074,0.074,0.074,52894800.0
7.9514,0.074,0.074,0.074,52898400.0
7.9514,0.074,0.074,0.074,52902000.0
7.9514,0.074,0.074,0.074,52905600.0
7.9514,0.074,0.074,0.074,52909200.0
7.9514,0.074,0.074,0.074,52912800.0
7.9514,0.074,0.074,0.074,52916400.0
7.9514,0.074,0.074,0.074,52920000.0
7.9514,0.074,0.074,0.074,52923600.0
7.9514,0.074,0.074,0.074,52927200.0
7.9514,0.074,0.074,0.074,52930800.0
7.9514,0.074,0.074,0.074,52934400.0
7.9514,0.074,0.074,0.074,52938000.0
7.9514,0.074,0.074,0.074,52941600.0
7.9514,0.074,0.074,0.074,52945200.0
7.9514,0.074,0.074,0.074,52948800.0
7.9514,0.074,0.074,0.074,52952400.0
7.9514,0.074,0.074,0.074,52956000.0
7.9514,0.074,0.074,0.074,52959600.0
7.9514,0.074,0.074,0.074,52963200.0
7.9514,0.074,0.074,0.074,52966800.0
7.9514,0.074,0.074,0.074,52970400.0
7.9514,0.074,0.074,0.074,52974000.0
7.9514,0.074,0.074,0.074,52977600.0
7.9514,0.074,0.074,0.074,52981200.0
7.9514,0.074,0.074,0.074,52984800.0
7.9514,0.074,0.074,0.074,52988400.0
7.9514,0.074,0.074,0.074,52992000.0
7.9514,0.074,0.074,0.074,52995600.0
7.9514,0.074,0.074,0.074,52999200.0
7.9514,0.074,0.074,0.074,53002800.0
7.9514,0.074,0.074,0.074,53006400.0
7.9514,0.074,0.074,0.074,53010000.0
7.9514,0.074,0.074,0.074,53013600.0
7.9514,0.074,0.074,0.074,53017200.0
7.9514,0.074,0.074,0.074,53020800.0
7.9514,0.074,0.074,0.074,53024400.0
7.9514,0.074,0.074,0.074,53028000.0
7.9514,0.074,0.074,0.074,53031600.0
7.9514,0.074,0.074,0.074,53035200.0
7.9514,0.074,0.074,0.074,53038800.0
7.9514,0.074,0.074,0.074,53042400.0
7.9514,0.074,0.074,0.074,53046000.0
7.9514,0.074,0.074,0.074,53049600.0
7.9514,0.074,0.074,0.074,53053200.0
7.9514,0.074,0.074,0.074,53056800.0
7.9514,0.074,0.074,0.074,53060400.0
7.9514,0.074,0.074,0.074,53064000.0
7.9514,0.074,0.074,0.074,53067600.0
7.9514,0.074,0.074,0.074,53071200.0
7.9514,0.074,0.074,0.074,53074800.0
7.9514,0.074,0.074,0.074,53078400.0
7.9514,0.074,0.074,0.074,53082000.0
7.9514,0.074,0.074,0.074,53085600.0
7.9514,0.074,0.074,0.074,53089200.0
7.9514,0.074,0.074,0.074,53092800.0
7.9514,0.074,0.074,0.074,53096400.0
7.9514,0.074,0.074,0.074,53100000.0
7.9514,0.074,0.074,0.074,53103600.0
7.9514,0.074,0.074,0.074,53107200.0
7.9514,0.074,0.074,0.074,53110800.0
7.9514,0.074,0.074,0.074,53114400.0
7.9514,0.074,0.074,0.074,53118000.0
7.9514,0.074,0.074,0.074,53121600.0
7.9514,0.074,0.074,0.074,53125200.0
7.9514,0.074,0.074,0.074,53128800.0
7.9514,0.074,0.074,0.074,53132400.0
7.9514,0.074,0.074,0.074,53136000.0
7.9514,0.074,0.074,0.074,53139600.0
7.9514,0.074,0.074,0.074,53143200.0
7.9514,0.074,0.074,0.074,53146800.0
7.9514,0.074,0.074,0.074,53150400.0
7.9514,0.074,0.074,0.074,53154000.0
7.9514,0.074,0.074,0.074,53157600.0
7.9514,0.074,0.074,0.074,53161200.0
7.9514,0.074,0.074,0.074,53164800.0
7.9514,0.074,0.074,0.074,53168400.0
7.9514,0.074,0.074,0.074,53172000.0
7.9514,0.074,0.074,0.074,53175600.0
7.9514,0.074,0.074,0.074,53179200.0
7.9514,0.074,0.074,0.074,53182800.0
7.9514,0.074,0.074,0.074,53186400.0
7.9514,0.074,0.074,0.074,53190000.0
7.9514,0.074,0.074,0.074,53193600.0
7.9514,0.074,0.074,0.074,53197200.0
7.9514,0.074,0.074,0.074,53200800.0
7.9514,0.074,0.074,0.074,53204400.0
7.9514,0.074,0.074,0.074,53208000.0
7.9514,0.074,0.074,0.074,53211600.0
7.9514,0.074,0.074,0.074,53215200.0
7.9514,0.074,0.074,0.074,53218800.0
7.9514,0.074,0.074,0.074,53222400.0
7.9514,0.074,0.074,0.074,53226000.0
7.9514,0.074,0.074,0.074,53229600.0
7.9514,0.074,0.074,0.074,53233200.0
7.9514,0.074,0.074,0.074,53236800.0
7.9514,0.074,0.074,0.074,53240400.0
7.9514,0.074,0.074,0.074,53244000.0
7.9514,0.074,0.074,0.074,53247600.0
7.9514,0.074,0.074,0.074,53251200.0
7.9514,0.074,0.074,0.074,53254800.0
7.9514,0.074,0.074,0.074,53258400.0
7.9514,0.074,0.074,0.074,53262000.0
7.9514,0.074,0.074,0.074,53265600.0
7.9514,0.074,0.074,0.074,53269200.0
7.9514,0.074,0.074,0.074,53272800.0
7.9514,0.074,0.074,0.074,53276400.0
7.9514,0.074,0.074,0.074,53280000.0
7.9514,0.074,0.074,0.074,53283600.0
7.9514,0.074,0.074,0.074,53287200.0
7.9514,0.074,0.074,0.074,53290800.0
7.9514,0.074,0.074,0.074,53294400.0
7.9514,0.074,0.074,0.074,53298000.0
7.9514,0.074,0.074,0.074,53301600.0
7.9514,0.074,0.074,0.074,53305200.0
7.9514,0.074,0.074,0.074,53308800.0
7.9514,0.074,0.074,0.074,53312400.0
7.9514,0.074,0.074,0.074,53316000.0
7.9514,0.074,0.074,0.074,53319600.0
7.9514,0.074,0.074,0.074,53323200.0
7.9514,0.074,0.074,0.074,53326800.0
7.9514,0.074,0.074,0.074,53330400.0
7.9514,0.074,0.074,0.074,53334000.0
7.9514,0.074,0.074,0.074,53337600.0
7.9514,0.074,0.074,0.074,53341200.0
7.9514,0.074,0.074,0.074,53344800.0
7.9514,0.074,0.074,0.074,53348400.0
7.9514,0.074,0.074,0.074,53352000.0
7.9514,0.074,0.074,0.074,53355600.0
7.9514,0.074,0.074,0.074,53359200.0
7.9514,0.074,0.074,0.074,53362800.0
7.9514,0.074,0.074,0.074,53366400.0
7.9514,0.074,0.074,0.074,53370000.0
7.9514,0.074,0.074,0.074,53373600.0
7.9514,0.074,0.074,0.074,53377200.0
7.9514,0.074,0.074,0.074,53380800.0
7.9514,0.074,0.074,0.074,53384400.0
7.9514,0.074,0.074,0.074,53388000.0
7.9514,0.074,0.074,0.074,53391600.0
7.9514,0.074,0.074,0.074,53395200.0
7.9514,0.074,0.074,0.074,53398800.0
7.9514,0.074,0.074,0.074,53402400.0
7.9514,0.074,0.074,0.074,53406000.0
7.9514,0.074,0.074,0.074,53409600.0
7.9514,0.074,0.074,0.074,53413200.0
7.9514,0.074,0.074,0.074,53416800.0
7.9514,0.074,0.074,0.074,53420400.0
7.9514,0.074,0.074,0.074,53424000.0
7.9514,0.074,0.074,0.074,53427600.0
7.9514,0.074,0.074,0.074,53431200.0
7.9514,0.074,0.074,0.074,53434800.0
7.9514,0.074,0.074,0.074,53438400.0
7.9514,0.074,0.074,0.074,53442000.0
7.9514,0.074,0.074,0.074,53445600.0
7.9514,0.074,0.074,0.074,53449200.0
7.9514,0.074,0.074,0.074,53452800.0
7.9514,0.074,0.074,0.074,53456400.0
7.9514,0.074,0.074,0.074,53460000.0
7.9514,0.074,0.074,0.074,53463600.0
7.9514,0.074,0.074,0.074,53467200.0
7.9514,0.074,0.074,0.074,53470800.0
7.9514,0.074,0.074,0.074,53474400.0
7.9514,0.074,0.074,0.074,53478000.0
7.9514,0.074,0.074,0.074,53481600.0
7.9514,0.074,0.074,0.074,53485200.0
7.9514,0.074,0.074,0.074,53488800.0
7.9514,0.074,0.074,0.074,53492400.0
7.9514,0.074,0.074,0.074,53496000.0
7.9514,0.074,0.074,0.074,53499600.0
7.9514,0.074,0.074,0.074,53503200.0
7.9514,0.074,0.074,0.074,53506800.0
7.9514,0.074,0.074,0.074,53510400.0
7.9514,0.074,0.074,0.074,53514000.0
7.9514,0.074,0.074,0.074,53517600.0
7.9514,0.074,0.074,0.074,53521200.0
7.9514,0.074,0.074,0.074,53524800.0
7.9514,0.074,0.074,0.074,53528400.0
7.9514,0.074,0.074,0.074,53532000.0
7.9514,0.074,0.074,0.074,53535600.0
7.9514,0.074,0.074,0.074,53539200.0
7.9514,0.074,0.074,0.074,53542800.0
7.9514,0.074,0.074,0.074,53546400.0
7.9514,0.074,0.074,0.074,53550000.0
7.9514,0.074,0.074,0.074,53553600.0
7.9514,0.074,0.074,0.074,53557200.0
7.9514,0.074,0.074,0.074,53560800.0
7.9514,0.074,0.074,0.074,53564400.0
7.9514,0.074,0.074,0.074,53568000.0
7.9514,0.074,0.074,0.074,53571600.0
7.9514,0.074,0.074,0.074,53575200.0
7.9514,0.074,0.074,0.074,53578800.0
7.9514,0.074,0.074,0.074,53582400.0
7.9514,0.074,0.074,0.074,53586000.0
7.9514,0.074,0.074,0.074,53589600.0
7.9514,0.074,0.074,0.074,53593200.0
7.9514,0.074,0.074,0.074,53596800.0
7.9514,0.074,0.074,0.074,53600400.0
7.9514,0.074,0.074,0.074,53604000.0
7.9514,0.074,0.074,0.074,53607600.0
7.9514,0.074,0.074,0.074,53611200.0
7.9514,0.074,0.074,0.074,53614800.0
7.9514,0.074,0.074,0.074,53618400.0
7.9514,0.074,0.074,0.074,53622000.0
7.9514,0.074,0.074,0.074,53625600.0
7.9514,0.074,0.074,0.074,53629200.0
7.9514,0.074,0.074,0.074,53632800.0
7.9514,0.074,0.074,0.074,53636400.0
7.9514,0.074,0.074,0.074,53640000.0
7.9514,0.074,0.074,0.074,53643600.0
7.9514,0.074,0.074,0.074,53647200.0
7.9514,0.074,0.074,0.074,53650800.0
7.9514,0.074,0.074,0.074,53654400.0
7.9514,0.074,0.074,0.074,53658000.0
7.9514,0.074,0.074,0.074,53661600.0
7.9514,0.074,0.074,0.074,53665200.0
7.9514,0.074,0.074,0.074,53668800.0
7.9514,0.074,0.074,0.074,53672400.0
7.9514,0.074,0.074,0.074,53676000.0
7.9514,0.074,0.074,0.074,53679600.0
7.9514,0.074,0.074,0.074,53683200.0
7.9514,0.074,0.074,0.074,53686800.0
7.9514,0.074,0.074,0.074,53690400.0
7.9514,0.074,0.074,0.074,53694000.0
7.9514,0.074,0.074,0.074,53697600.0
7.9514,0.074,0.074,0.074,53701200.0
7.9514,0.074,0.074,0.074,53704800.0
7.9514,0.074,0.074,0.074,53708400.0
7.9514,0.074,0.074,0.074,53712000.0
7.9514,0.074,0.074,0.074,53715600.0
7.9514,0.074,0.074,0.074,53719200.0
7.9514,0.074,0.074,0.074,53722800.0
7.9514,0.074,0.074,0.074,53726400.0
7.9514,0.074,0.074,0.074,53730000.0
7.9514,0.074,0.074,0.074,53733600.0
7.9514,0.074,0.074,0.074,53737200.0
7.9514,0.074,0.074,0.074,53740800.0
7.9514,0.074,0.074,0.074,53744400.0
7.9514,0.074,0.074,0.074,53748000.0
7.9514,0.074,0.074,0.074,53751600.0
7.9514,0.074,0.074,0.074,53755200.0
7.9514,0.074,0.074,0.074,53758800.0
7.9514,0.074,0.074,0.074,53762400.0
7.9514,0.074,0.074,0.074,53766000.0
7.9514,0.074,0.074,0.074,53769600.0
7.9514,0.074,0.074,0.074,53773200.0
7.9514,0.074,0.074,0.074,53776800.0
7.9514,0.074,0.074,0.074,53780400.0
7.9514,0.074,0.074,0.074,53784000.0
7.9514,0.074,0.074,0.074,53787600.0
7.9514,0.074,0.074,0.074,53791200.0
7.9514,0.074,0.074,0.074,53794800.0
7.9514,0.074,0.074,0.074,53798400.0
7.9514,0.074,0.074,0.074,53802000.0
7.9514,0.074,0.074,0.074,53805600.0
7.9514,0.074,0.074,0.074,53809200.0
7.9514,0.074,0.074,0.074,53812800.0
7.9514,0.074,0.074,0.074,53816400.0
7.9514,0.074,0.074,0.074,53820000.0
7.9514,0.074,0.074,0.074,53823600.0
7.9514,0.074,0.074,0.074,53827200.0
7.9514,0.074,0.074,0.074,53830800.0
7.9514,0.074,0.074,0.074,53834400.0
7.9514,0.074,0.074,0.074,53838000.0
7.9514,0.074,0.074,0.074,53841600.0
7.9514,0.074,0.074,0.074,53845200.0
7.9514,0.074,0.074,0.074,53848800.0
7.9514,0.074,0.074,0.074,53852400.0
7.9514,0.074,0.074,0.074,53856000.0
7.9514,0.074,0.074,0.074,53859600.0
7.9514,0.074,0.074,0.074,53863200.0
7.9514,0.074,0.074,0.074,53866800.0
7.9514,0.074,0.074,0.074,53870400.0
7.9514,0.074,0.074,0.074,53874000.0
7.9514,0.074,0.074,0.074,53877600.0
7.9514,0.074,0.074,0.074,53881200.0
7.9514,0.074,0.074,0.074,53884800.0
7.9514,0.074,0.074,0.074,53888400.0
7.9514,0.074,0.074,0.074,53892000.0
7.9514,0.074,0.074,0.074,53895600.0
7.9514,0.074,0.074,0.074,53899200.0
7.9514,0.074,0.074,0.074,53902800.0
7.9514,0.074,0.074,0.074,53906400.0
7.9514,0.074,0.074,0.074,53910000.0
7.9514,0.074,0.074,0.074,53913600.0
7.9514,0.074,0.074,0.074,53917200.0
7.9514,0.074,0.074,0.074,53920800.0
7.9514,0.074,0.074,0.074,53924400.0
7.9514,0.074,0.074,0.074,53928000.0
7.9514,0.074,0.074,0.074,53931600.0
7.9514,0.074,0.074,0.074,53935200.0
7.9514,0.074,0.074,0.074,53938800.0
7.9514,0.074,0.074,0.074,53942400.0
7.9514,0.074,0.074,0.074,53946000.0
7.9514,0.074,0.074,0.074,53949600.0
7.9514,0.074,0.074,0.074,53953200.0
7.9514,0.074,0.074,0.074,53956800.0
7.9514,0.074,0.074,0.074,53960400.0
7.9514,0.074,0.074,0.074,53964000.0
7.9514,0.074,0.074,0.074,53967600.0
7.9514,0.074,0.074,0.074,53971200.0
7.9514,0.074,0.074,0.074,53974800.0
7.9514,0.074,0.074,0.074,53978400.0
7.9514,0.074,0.074,0.074,53982000.0
7.9514,0.074,0.074,0.074,53985600.0
7.9514,0.074,0.074,0.074,53989200.0
7.9514,0.074,0.074,0.074,53992800.0
7.9514,0.074,0.074,0.074,53996400.0
7.9514,0.074,0.074,0.074,54000000.0
7.9514,0.074,0.074,0.074,54003600.0
7.9514,0.074,0.074,0.074,54007200.0
7.9514,0.074,0.074,0.074,54010800.0
7.9514,0.074,0.074,0.074,54014400.0
7.9514,0.074,0.074,0.074,54018000.0
7.9514,0.074,0.074,0.074,54021600.0
7.9514,0.074,0.074,0.074,54025200.0
7.9514,0.074,0.074,0.074,54028800.0
7.9514,0.074,0.074,0.074,54032400.0
7.9514,0.074,0.074,0.074,54036000.0
7.9514,0.074,0.074,0.074,54039600.0
7.9514,0.074,0.074,0.074,54043200.0
7.9514,0.074,0.074,0.074,54046800.0
7.9514,0.074,0.074,0.074,54050400.0
7.9514,0.074,0.074,0.074,54054000.0
7.9514,0.074,0.074,0.074,54057600.0
7.9514,0.074,0.074,0.074,54061200.0
7.9514,0.074,0.074,0.074,54064800.0
7.9514,0.074,0.074,0.074,54068400.0
7.9514,0.074,0.074,0.074,54072000.0
7.9514,0.074,0.074,0.074,54075600.0
7.9514,0.074,0.074,0.074,54079200.0
7.9514,0.074,0.074,0.074,54082800.0
7.9514,0.074,0.074,0.074,54086400.0
7.9514,0.074,0.074,0.074,54090000.0
7.9514,0.074,0.074,0.074,54093600.0
7.9514,0.074,0.074,0.074,54097200.0
7.9514,0.074,0.074,0.074,54100800.0
7.9514,0.074,0.074,0.074,54104400.0
7.9514,0.074,0.074,0.074,54108000.0
7.9514,0.074,0.074,0.074,54111600.0
7.9514,0.074,0.074,0.074,54115200.0
7.9514,0.074,0.074,0.074,54118800.0
7.9514,0.074,0.074,0.074,54122400.0
7.9514,0.074,0.074,0.074,54126000.0
7.9514,0.074,0.074,0.074,54129600.0
7.9514,0.074,0.074,0.074,54133200.0
7.9514,0.074,0.074,0.074,54136800.0
7.9514,0.074,0.074,0.074,54140400.0
7.9514,0.074,0.074,0.074,54144000.0
7.9514,0.074,0.074,0.074,54147600.0
7.9514,0.074,0.074,0.074,54151200.0
7.9514,0.074,0.074,0.074,54154800.0
7.9514,0.074,0.074,0.074,54158400.0
7.9514,0.074,0.074,0.074,54162000.0
7.9514,0.074,0.074,0.074,54165600.0
7.9514,0.074,0.074,0.074,54169200.0
7.9514,0.074,0.074,0.074,54172800.0
7.9514,0.074,0.074,0.074,54176400.0
7.9514,0.074,0.074,0.074,54180000.0
7.9514,0.074,0.074,0.074,54183600.0
7.9514,0.074,0.074,0.074,54187200.0
7.9514,0.074,0.074,0.074,54190800.0
7.9514,0.074,0.074,0.074,54194400.0
7.9514,0.074,0.074,0.074,54198000.0
7.9514,0.074,0.074,0.074,54201600.0
7.9514,0.074,0.074,0.074,54205200.0
7.9514,0.074,0.074,0.074,54208800.0
7.9514,0.074,0.074,0.074,54212400.0
7.9514,0.074,0.074,0.074,54216000.0
7.9514,0.074,0.074,0.074,54219600.0
7.9514,0.074,0.074,0.074,54223200.0
7.9514,0.074,0.074,0.074,54226800.0
7.9514,0.074,0.074,0.074,54230400.0
7.9514,0.074,0.074,0.074,54234000.0
7.9514,0.074,0.074,0.074,54237600.0
7.9514,0.074,0.074,0.074,54241200.0
7.9514,0.074,0.074,0.074,54244800.0
7.9514,0.074,0.074,0.074,54248400.0
7.9514,0.074,0.074,0.074,54252000.0
7.9514,0.074,0.074,0.074,54255600.0
7.9514,0.074,0.074,0.074,54259200.0
7.9514,0.074,0.074,0.074,54262800.0
7.9514,0.074,0.074,0.074,54266400.0
7.9514,0.074,0.074,0.074,54270000.0
7.9514,0.074,0.074,0.074,54273600.0
7.9514,0.074,0.074,0.074,54277200.0
7.9514,0.074,0.074,0.074,54280800.0
7.9514,0.074,0.074,0.074,54284400.0
7.9514,0.074,0.074,0.074,54288000.0
7.9514,0.074,0.074,0.074,54291600.0
7.9514,0.074,0.074,0.074,54295200.0
7.9514,0.074,0.074,0.074,54298800.0
7.9514,0.074,0.074,0.074,54302400.0
7.9514,0.074,0.074,0.074,54306000.0
7.9514,0.074,0.074,0.074,54309600.0
7.9514,0.074,0.074,0.074,54313200.0
7.9514,0.074,0.074,0.074,54316800.0
7.9514,0.074,0.074,0.074,54320400.0
7.9514,0.074,0.074,0.074,54324000.0
7.9514,0.074,0.074,0.074,54327600.0
7.9514,0.074,0.074,0.074,54331200.0
7.9514,0.074,0.074,0.074,54334800.0
7.9514,0.074,0.074,0.074,54338400.0
7.9514,0.074,0.074,0.074,54342000.0
7.9514,0.074,0.074,0.074,54345600.0
7.9514,0.074,0.074,0.074,54349200.0
7.9514,0.074,0.074,0.074,54352800.0
7.9514,0.074,0.074,0.074,54356400.0
7.9514,0.074,0.074,0.074,54360000.0
7.9514,0.074,0.074,0.074,54363600.0
7.9514,0.074,0.074,0.074,54367200.0
7.9514,0.074,0.074,0.074,54370800.0
7.9514,0.074,0.074,0.074,54374400.0
7.9514,0.074,0.074,0.074,54378000.0
7.9514,0.074,0.074,0.074,54381600.0
7.9514,0.074,0.074,0.074,54385200.0
7.9514,0.074,0.074,0.074,54388800.0
7.9514,0.074,0.074,0.074,54392400.0
7.9514,0.074,0.074,0.074,54396000.0
7.9514,0.074,0.074,0.074,54399600.0
7.9514,0.074,0.074,0.074,54403200.0
7.9514,0.074,0.074,0.074,54406800.0
7.9514,0.074,0.074,0.074,54410400.0
7.9514,0.074,0.074,0.074,54414000.0
7.9514,0.074,0.074,0.074,54417600.0
7.9514,0.074,0.074,0.074,54421200.0
7.9514,0.074,0.074,0.074,54424800.0
7.9514,0.074,0.074,0.074,54428400.0
7.9514,0.074,0.074,0.074,54432000.0
7.9514,0.074,0.074,0.074,54435600.0
7.9514,0.074,0.074,0.074,54439200.0
